PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
01hsz,r4rk1/pp3ppp/8/2P1q3/1Q1n4/1P2p3/b1PN1PPP/2KR1B1R w - - 0 17,d2c4 d4e2 f1e2 e5a1,2061,77,86,225,clearance mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/VdlMjcA3#33,French Defense
01i25,r2q1rk1/pbp2ppp/1pnbpn2/3pN3/3P4/2P1P1B1/PP1NBPPP/R2QK2R b KQ - 3 9,c6e5 d4e5 d6e7 e5f6,1262,79,85,361,advantage fork opening short,https://lichess.org/bQi4COjS/black#18,Indian Defense
01iJG,r2q1k1r/4ppbp/bp1p1np1/3P4/2P5/5N2/1P1N1PPP/R1B1QRK1 b - - 1 16,a6c4 a1a8 d8a8 d2c4,1818,134,42,15,advantage intermezzo middlegame pin short,https://lichess.org/jJOMKhEt/black#32,Modern Defense
01iN2,r1b1k1nr/pp1p1pbp/4p1p1/2pPP3/4q3/2P5/PP1K2PP/RNBQ1BNR w kq - 0 9,d5d6 g7h6,1567,84,83,376,mate mateIn1 oneMove opening,https://lichess.org/nX88Xou5#17,Sicilian Defense
01iOm,r2q1rk1/ppp2ppp/3p4/2b1n3/4PQ2/1BPP3P/PP3PP1/R3KN1R w KQ - 1 13,d3d4 e5d3 e1d2 d3f4,845,96,96,226,crushing fork middlegame short,https://lichess.org/Eu3VAhgZ#25,Italian Game
01iYr,1r2k2r/p2n1ppp/q1Bp4/2p5/4P3/2b5/PP2NPPP/1R1Q1K1R b k - 3 15,c3b2 d1d6 a6c6 d6c6,1469,76,96,11774,crushing middlegame short,https://lichess.org/q9CgHIFz/black#30,Indian Defense
01idC,r4rk1/pb3pbp/2q1p1p1/8/N2p1B2/1P1B4/P1P2nPP/1R1QR1K1 w - - 0 18,g1f2 c6g2,1154,77,81,314,mate mateIn1 middlegame oneMove,https://lichess.org/9JokB1WM#35,Sicilian Defense
01iqw,r3kb1r/1p3pp1/p1p1b3/4p1Bp/4P3/2NQ1PP1/PPP2qBP/R6K b kq - 1 16,f7f6 g5e3 e6c4 e3f2 c4d3 c2d3,1690,75,93,6680,advantage long middlegame trappedPiece,https://lichess.org/4rnErNBz/black#32,Sicilian Defense
01j9y,r1b3k1/ppqnbrp1/4Qn1p/5N2/8/1NP5/PP3PPP/R1BR2K1 b - - 2 17,d7c5 f5e7 c7e7 e6e7 f7e7 b3c5,1785,75,90,129,advantage capturingDefender kingsideAttack long middlegame,https://lichess.org/kGoo7xWy/black#34,Caro-Kann Defense
01jao,2kr3r/ppp2ppp/2nbp3/6B1/P2P2n1/2N2N1q/1PP1BP2/R2QR1K1 w - - 2 14,e2f1 d6h2 g1h1 g4f2,1414,75,95,20179,deflection kingsideAttack mate mateIn2 middlegame short,https://lichess.org/SuiO7G4H#27,Scandinavian Defense
01jhf,2kr2nr/ppp2ppp/3pb3/q3n3/7Q/PBNPB2P/1PP3P1/R4K1R b - - 2 15,e5d3 b3e6 f7e6 c2d3,1610,75,92,2384,advantage intermezzo middlegame short,https://lichess.org/fVJJYXzY/black#30,Italian Game
01jyS,r1b2rk1/pp3ppp/5n2/1N1p4/B7/q6P/P4PP1/2RQR1K1 b - - 3 18,a3a2 e1e2 a2e2 d1e2,1887,75,84,65,advantage middlegame short trappedPiece,https://lichess.org/d6ofDb8G/black#36,Sicilian Defense
01k4A,rnbq1rk1/1pp1bppn/p2pp3/6PQ/2PPP3/2N5/PP1N1PP1/R3KB1R b KQ - 2 10,e7g5 h5h7,460,98,94,602,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/eO5X1eK9/black#20,Indian Defense
01k6e,r3kb1r/pq1b1ppp/Bp1Bp1n1/3pn3/QP6/2P2N2/P4PPP/RN3RK1 w kq - 0 15,a6b7 e5f3 g2f3 d7a4,1994,75,92,506,advantage middlegame short,https://lichess.org/eXwVK7kS#29,French Defense
01kNd,rn2k2r/3B1p1p/1q2pp2/4N3/2P1b3/4b3/PP4PP/R2Q1K1R b kq - 0 14,b8d7 d1d7 e8f8 d7f7,1058,78,92,141,mate mateIn2 middlegame short,https://lichess.org/KnPHRnyD/black#28,Sicilian Defense
01knl,r1b1r1k1/pp3p2/2p3pp/8/2P1BPN1/2P5/P5PP/R4RK1 b - - 0 17,e8e4 g4f6 g8f8 f6e4,929,77,98,378,advantage endgame fork short,https://lichess.org/0hq2kxlO/black#34,King's Indian Defense
01lBL,r3kb1r/ppqn1ppp/2p1p1b1/3p4/2PPn3/1PNBPN2/PB3PPP/R2Q1RK1 w kq - 3 10,c3e4 d5e4 d3e4 g6e4,1263,82,86,44,advantage fork opening short,https://lichess.org/wO0acWav#19,Slav Defense
01lh4,r3k2r/pp1b1ppp/2n1pq2/1B1p1n2/Qb1P4/2N1B3/PP2NPPP/R4RK1 b kq - 7 12,e8g8 b5c6 d7c6 a4b4,1169,76,88,380,advantage capturingDefender middlegame short,https://lichess.org/Nt3nJGCU/black#24,Queen's Pawn Game
01lq2,r4rk1/p5pp/1bN2p2/3Rp3/2P3b1/1P6/PB4PP/5R1K b - - 0 19,g8f7 c6e5 f7g8 e5g4,1480,83,56,623,crushing master middlegame pin short,https://lichess.org/KEjSZUXg/black#38,Rubinstein Opening
01luV,r2qkbr1/pp2pp1p/2n2p2/3p3b/3P4/2PB1P2/PP2N1PP/RN1QK1R1 b Qq - 3 10,h5f3 g2f3 g8g1 e2g1,1423,92,70,43,advantage hangingPiece master opening short,https://lichess.org/e3v8isN9/black#20,Caro-Kann Defense
01mms,r2q1rk1/pbpn1p1n/1p1pp2Q/7P/4P3/2NP2R1/PPP1BPP1/R3K3 b Q - 6 17,g8h8 h6g7,967,79,100,65,mate mateIn1 middlegame oneMove,https://lichess.org/lbHK8QDG/black#34,Owen Defense
01mxD,rn3rk1/p1b2ppp/1p1qp3/3p2n1/1P1P4/PN1QPN2/5PPP/R3BRK1 w - - 6 17,b4b5 g5f3 g2f3 d6h2,1215,77,98,1381,kingsideAttack mate mateIn2 opening short,https://lichess.org/gtjH4VlN#33,Slav Defense
01n09,r3k2r/pB2qppp/2pp4/4n3/1B6/4P1Pb/PPPQ1P1P/R3K2R w KQkq - 0 15,d2d6 e5f3 e1e2 e7b7 e2f3 c6c5,2195,76,93,8107,advantage discoveredAttack long middlegame,https://lichess.org/AZzb2iKa#29,Englund Gambit
01nGl,r3kb1r/1p1b1ppp/1B2p3/nN1pq3/7P/2P5/P3BPP1/R2Q1RK1 b kq - 0 17,f8d6 f2f4 e5f4 f1f4,1934,76,92,4491,crushing middlegame short,https://lichess.org/cSngjgO7/black#34,French Defense
01nIi,r3k2r/p1p1bp2/2p1p2p/2q1P1p1/Q1n1N3/6B1/PP4PP/R4R1K b kq - 3 18,c4b6 e4c5 b6a4 c5a4,1193,78,88,597,crushing middlegame short,https://lichess.org/jPs18K9m/black#36,Alekhine Defense
01ncA,r1bq1rk1/pp3pp1/1nnbp2p/2p5/3P4/2P1B3/PPB1NPPP/RN1Q1RK1 b - - 2 11,b6c4 d1d3 f7f5 d3c4,1595,74,87,1036,advantage master opening short,https://lichess.org/TAMDGpzu/black#22,Sicilian Defense
01ngC,3r1k1r/1Q4pp/p1n5/qp6/8/2K1PN2/1PP2PPP/3R1B1R w - - 5 18,b2b4 a5b4,779,100,96,220,mate mateIn1 middlegame oneMove,https://lichess.org/RCIWRfkd#35,Englund Gambit
01o5f,rn2k3/pp6/2pp2pp/4Prq1/2B4b/2N2N2/PPP5/R2Q1K1R w q - 2 17,e5d6 g5e3 h1h2 f5f3 f1g2 f3f2 g2h1 f2h2,2544,101,91,546,advantage exposedKing middlegame pin veryLong,https://lichess.org/zJ6CvC0A#33,Dutch Defense
01o71,rn2k2r/p3bppp/2p1bn2/qp6/4P3/2N1B3/PPPQN1PP/1K1R1B1R w kq - 3 14,e2d4 f6e4 d2e1 e4c3,1986,78,78,415,advantage master opening queensideAttack short,https://lichess.org/wDYpcqk8#27,Lion Defense: Lion's Jaw
01oGn,N1b4r/pp2kppp/4p3/8/3P4/2q1P3/2pN1PPP/R1Q1KB1R w KQ - 6 19,c1a3 c3a3 a1a3 c2c1q,1192,78,95,4435,advancedPawn crushing middlegame promotion short,https://lichess.org/ZSeuF5Vy#37,Queen's Gambit Declined
01oXz,r2qk2r/ppp2pp1/2p1bn2/2b4p/4P3/2NP3P/PPP2PP1/R1BQKB1R w KQkq - 2 8,c3a4 c5f2 e1f2 f6e4 f2e3 e4g3,2477,89,46,38,advantage attackingF2F7 attraction long opening,https://lichess.org/WA1vQT0Z#15,Russian_Game Russian_Game_Stafford_Gambit
01oZW,2kr3r/ppp1n2p/2nb1p2/3pN1pq/3P4/2P5/PPQN1P2/R1B1RBK1 w - - 0 15,e5c6 h5h2,1142,80,92,894,mate mateIn1 middlegame oneMove,https://lichess.org/ceZjlx7h#29,French Defense
01oyD,r3kq1N/ppp4p/4b1p1/3B3Q/3n4/8/PPPP1bPP/RNB2K1R w q - 0 13,h5h7 e6d5 h7g6 e8d7,2366,88,82,39,crushing defensiveMove middlegame short,https://lichess.org/BHKlgnJT#25,Italian Game
01pRj,r1b2r2/4kpbp/2p1p1p1/pp6/3NP3/1BP1P3/PP4PP/2KR1R2 b - - 1 17,a5a4 d4c6 e7e8 d1d8,872,141,100,18,mate mateIn2 middlegame short,https://lichess.org/A7Q8ArXF/black#34,Sicilian Defense
01pT8,r5nr/pbppk3/1pn1p2p/4P3/3P1N2/4B3/PPPN3P/2K2R2 b - - 3 17,h8h7 f4g6 e7e8 f1f8,733,84,92,88,mate mateIn2 middlegame short,https://lichess.org/QnEiOr4u/black#34,Modern Defense
01pVq,r1b2rk1/pp1nbpp1/1qpp1n1p/4p3/1P2P3/P1NP1N2/1BP1BPPP/R2Q1RK1 b - - 0 11,d7c5 b4c5 b6b2 d1d2,2322,78,91,3430,advantage opening short,https://lichess.org/AGkx6s31/black#22,Nimzo-Larsen Attack
01phf,5k1r/p1p1qppp/8/1r1B4/1b1p2b1/1P4P1/PBPPPP1P/R2QK2R w KQ - 1 14,d5g2 g4e2 d1e2 b5e5 e2e5 e7e5,1825,75,74,235,advantage long middlegame pin sacrifice,https://lichess.org/xhkwjXqa#27,Nimzo-Larsen Attack
01q1E,r1q1k2r/pp3ppp/1n2b3/6N1/1bpPQB2/4P3/PP2KPPP/2R4R b kq - 4 15,e8g8 e4h7,1106,136,33,10,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/PK3rmN4W/black#30,Queen's Pawn Game
01q3L,rn1q1rk1/1b2bpp1/p3p2p/1pp1P3/3P4/2NQ1N2/PPB2PPP/3R1RK1 b - - 1 14,c5c4 d3h7,700,92,100,55,mate mateIn1 middlegame oneMove,https://lichess.org/IXur2yos/black#28,Queen's Gambit Declined
01q3y,rnb2r2/ppp2B1k/3p3p/2b4Q/4P3/3P4/PP1NKPPP/q7 b - - 0 14,a1b2 h5g6 h7h8 g6h6,1062,74,97,7070,deflection mate mateIn2 middlegame short,https://lichess.org/8Ciw3tYm/black#28,Bishop's Opening
01q7A,6k1/pppq1pp1/3n1B1p/8/4r1b1/3B2Q1/PPP2PPP/4R1K1 w - - 0 19,e1e4 d6e4 g3e3 e4f6,1179,79,77,198,crushing middlegame short,https://lichess.org/0OCbQ01n#37,Ruy Lopez
01qJr,r2qkb1r/pp2pppp/2n5/1Bpn4/3P2b1/2N2N1P/PPP2PP1/R1BQK2R b KQkq - 0 7,c5d4 c3d5 d8d5 b5c6 b7c6 h3g4,2316,108,57,33,crushing long master opening,https://lichess.org/HbWPcr4u/black#14,Sicilian Defense
01qS4,r1bq1rk1/ppbn2pp/2p1p3/4Np2/3PBB2/2P1P2Q/PP3PPP/R3K2R w KQ - 0 13,e4d3 d7e5 f4e5 c7e5,1294,76,93,1326,advantage middlegame short,https://lichess.org/0T0H2M1F#25,Queen's Pawn Game
01qSx,r1bq4/pp4k1/7p/3pp1p1/5rn1/1B1Q4/PPPN1PPP/R4RK1 w - - 0 18,d3d5 d8d5 b3d5 f4d4 d5b7 c8b7,1650,74,90,395,advantage fork long middlegame,https://lichess.org/rrYCZMax#35,Sicilian Defense
01qV4,2rqk2r/p4p1p/7b/3QPp2/2p5/2N5/PPnP2PP/R1B2RK1 w k - 0 19,f1f5 d8d5 c3d5 c2a1,1694,76,87,823,advantage middlegame short,https://lichess.org/DFXZZZ6o#37,Italian Game
01qfU,r2q1k1r/pppN1p2/3pb2p/6p1/2nQ4/8/PPP2PPP/R4RK1 b - - 5 16,d8d7 d4h8 f8e7 h8a8,910,90,92,93,advantage hangingPiece middlegame short skewer,https://lichess.org/qBk26Y80/black#32,Four Knights Game
01qh2,r1b1r1k1/pp1p1Npp/2p2q2/2bn3Q/2B5/3P4/PPP2PPP/R1B2RK1 w - - 0 12,c4d5 f6f2 g1h1 f2f1,2032,77,95,15744,deflection kingsideAttack mate mateIn2 opening short,https://lichess.org/3VDxYtAy#23,Italian Game
01rBE,r1bqr3/ppppk1pp/1b3n2/nP2p1NP/4P3/2PP4/P4PP1/RNBQK2R b KQ - 0 11,d7d5 c1a3 e7d7 g5f7 d8e7 a3e7,1651,75,93,2614,advantage long middlegame trappedPiece,https://lichess.org/evdwQ8hm/black#22,Italian Game
01rgi,rn1qkbnr/pp2pppb/2p4p/7P/2P1N3/3B1N2/PP2QPP1/R1B1K2R b KQkq - 0 10,b8d7 e4d6,1086,80,90,615,mate mateIn1 oneMove opening pin smotheredMate,https://lichess.org/qGETyzwU/black#20,Caro-Kann Defense
01sDW,r2q2k1/ppp3p1/2npbn1B/2bNp3/4P3/3P2Q1/PPP2PPP/R4RK1 b - - 0 13,e6d5 g3g7,604,101,83,79,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/gTmO5l6K/black#26,Four Knights Game
01tFL,r1bq1r1k/pp2p2p/3p1nRQ/2p5/8/1B1P4/PPP2bPP/RNB4K b - - 3 15,f6g8 h6g7,1583,77,86,217,mate mateIn1 oneMove opening,https://lichess.org/Wrr17mb6/black#30,Pirc Defense
01tIS,2kr2nr/ppp2ppp/2n5/8/2PPP3/4B2q/P1P1BP2/R2Q1RK1 b - - 0 13,d8d6 e2g4 h3g4 d1g4,821,79,88,166,advantage fork middlegame short,https://lichess.org/FqCLI5fN/black#26,Nimzowitsch Defense
01tz1,r3r1k1/p1p2ppp/4b3/7q/6n1/2BP4/PPP2RPP/RN3QK1 w - - 10 17,f2e2 h5h2,994,77,100,64,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/SNyqIX3Q#33,Ruy Lopez
01u1J,r1b2rk1/5ppp/4p3/1p6/1P6/5P2/2PR2PP/2K2B1R w - - 0 18,f1b5 a8a1 c1b2 a1h1,1025,124,82,27,advantage endgame master short skewer,https://lichess.org/YJSWWDyj#35,Sicilian Defense
01uCs,1r5r/2p2ppp/Q5b1/5kq1/4p3/2P5/P1PR1PPP/2K3NR b - - 2 17,g5g2 d2d5 f5g4 a6e2 g4h4 e2e1,2655,91,94,227,advantage long middlegame,https://lichess.org/PnxtF9kI/black#34,Blackmar-Diemer Gambit
01uI5,rn1Br1k1/pp3ppp/2p5/3p3b/3P4/5B1P/PPP2PP1/RN2R1K1 b - - 0 14,h5f3 e1e8,704,97,100,101,backRankMate hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/JfkAS8xm/black#28,French Defense
01uJ7,2kr3r/ppp3p1/1bnp2qp/1P1NppN1/4P3/3P4/P1PQ1PPP/2KR3R b - - 0 14,c6d4 d5e7 c8b8 e7g6,928,89,95,213,crushing fork middlegame short,https://lichess.org/iAWrbcVZ/black#28,Italian Game
01uWs,2kr3r/bpp2pp1/2pqbn2/P6p/1p2P3/2PP3P/2N1BPP1/R1BQK2R w KQ - 1 14,c2b4 f6e4 d3e4 d6c5 e1g1 d8d1,2585,84,93,1892,crushing discoveredAttack long middlegame sacrifice,https://lichess.org/47BesqQE#27,Russian_Game Russian_Game_Stafford_Gambit
01uYa,r4rk1/ppp2Rpp/8/4q3/2Bb2b1/2N5/PP4PP/R4Q1K b - - 0 17,g8h8 f7f8 a8f8 f1f8,577,92,73,276,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/2ChO3iiL/black#34,Italian Game
01vB3,r2q1rk1/1b3ppp/p2b4/1p1n4/2p1R3/1BPP1N2/PP3PPP/R1BQ2K1 w - - 0 16,d3c4 d5c3 b2c3 b7e4,1688,76,89,63,advantage discoveredAttack middlegame short,https://lichess.org/38R71JOq#31,Ruy Lopez
01vCu,rn2r1k1/ppp2ppp/3p4/8/3qP3/4BQP1/P1P4P/R4RK1 b - - 3 17,d4e5 f3f7 g8h8 f7f8 e8f8 f1f8,951,93,91,1498,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/sEAi1dbu/black#34,Vienna Game
01vlR,1r2k1nr/N3pp1p/6p1/8/8/8/PbP2PPP/R1B1K2R w KQk - 0 14,a1b1 b2c3 e1e2 b8b1,914,97,94,1527,crushing discoveredAttack middlegame short,https://lichess.org/VAGMnN9z#27,Sicilian Defense
01vxD,rn1q1r1k/pbN5/1pp1Qp1p/2Pp2p1/3Pn3/P7/1P2PPPP/R3KBNR w KQ - 1 17,c7a8 b7c8 e6c8 d8c8,1807,75,95,4939,crushing middlegame short trappedPiece,https://lichess.org/daIHjPA3#33,Queen's Gambit Declined
01w7J,r2q3r/pp3pk1/1n1b1Np1/2pP4/8/8/PP2B1PP/R3QRK1 w - - 3 18,e1c3 d6h2 g1f2 d8f6 c3f6 g7f6,1669,76,68,758,crushing long middlegame,https://lichess.org/fo0qdVdH#35,Queen's Gambit Declined
01wG2,rn3rk1/p4ppn/2pp1q1p/1p3N2/3bP1Q1/2N4P/PPP2PP1/R1B1K2R w KQ - 2 14,f5h6 g8h8 h6f5 d4c3 b2c3 f6c3,1668,75,93,607,advantage long middlegame,https://lichess.org/SeNZHRIe#27,Petrov's Defense
01wOb,r1b2rk1/ppp2Bpp/3p4/3P4/3p4/3P1Q2/PPq2PPP/R3R1K1 b - - 0 14,f8f7 e1e8 f7f8 f3f8,1046,83,89,86,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/XDURiLLZ/black#28,Ruy Lopez
01xK4,r1bqk2r/1pp2pp1/3p1n1p/p1b1p3/2BnP3/P1NPBN1P/1PP2PP1/R2QK2R w KQkq - 2 9,f3d4 e5d4 e3d2 d4c3,1186,77,77,250,advantage fork opening short,https://lichess.org/YdZawJON#17,Italian Game
01xUb,r1b1k2r/1p2qpbp/p1n1pnp1/8/Q7/2N2N2/PP1B1PPP/2KR1B1R b kq - 9 14,b7b5 f1b5 e8g8 b5c6,2123,76,97,736,advantage opening pin short,https://lichess.org/ApuqVi6k/black#28,Sicilian Defense
01xVK,2b2rk1/3pbppp/3r4/q7/2p5/6P1/PPQ1PPBP/R1B1K2R w KQ - 2 16,c1d2 d6d2 c2d2 e7b4 d2b4 a5b4,1396,74,95,15732,crushing long master middlegame pin sacrifice,https://lichess.org/GXCpY5SI#31,Benko Gambit Accepted
01xZd,r4rk1/p3ppbp/6p1/8/1B2n3/4PN2/P4PPP/R4RK1 w - - 0 19,b4e7 f8e8 e7a3 g7a1,1651,75,94,1536,advantage middlegame short,https://lichess.org/HK3HUePu#37,Benoni Defense
01xdm,r3k2r/4bppp/p2p4/2pPp3/4P1n1/2N2P1q/PP1BQP1P/R3K2R b KQkq - 6 15,g4h2 e1c1 h3f3 h1h2 f3e2 c3e2,1903,79,73,284,advantage castling long middlegame,https://lichess.org/kaULwkrz/black#30,Sicilian Defense
01xk5,r3k2r/pp1n1pp1/4p3/3pPnPp/2pP1Q1P/2B2N2/qPPK1P2/3R3R b kq - 5 19,g7g6 d1a1 a2a1 h1a1,1037,84,91,2922,advantage middlegame short trappedPiece,https://lichess.org/yHqZWJsM/black#38,Caro-Kann Defense
01xmi,r1bqk2r/pp2nppp/4p3/2bnP3/8/3B1N2/PP2QPPP/RNB2RK1 b kq - 1 10,e7g6 d3g6 f7g6 e2b5 c8d7 b5c5,2028,76,96,11810,clearance crushing fork long opening,https://lichess.org/SbKuJPQI/black#20,Caro-Kann Defense
01xyH,4k1r1/p4p2/1pb1pB2/2b4p/4P3/1P1r2P1/P4PBP/RN3RK1 w - - 1 17,h2h4 d3g3 g1h1 g3g2,1740,77,91,715,crushing middlegame pin short,https://lichess.org/TazgBSnB#33,Zukertort Opening
01y4w,r1b2rk1/ppp2ppp/3p4/4q3/P7/3BP2P/1PPQ1PP1/1R2K2R b K - 1 14,e5d5 d3h7 g8h7 d2d5,907,79,88,232,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/auzq1IR4/black#28,Van Geet Opening
01yS4,r5kr/pp1n2p1/3BpnQ1/q1pp3p/1b1P3P/2N5/PPP1NPP1/R4RK1 w - - 2 15,a2a3 b4c3 b2c3 a5a6 d4c5 a6e2,2283,79,85,139,advantage fork long middlegame,https://lichess.org/hgyyrH68#29,Caro-Kann Defense
01z9G,2kr1b1r/pp1n1pp1/1qp1pnp1/8/2BP1BP1/2N2Q1P/PPP2P2/2K1R2R b - - 1 15,b6d4 f3c6 b7c6 c4a6,1097,83,88,2200,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/zoXC7Dtn/black#30,Scandinavian Defense
01zRs,r4rk1/ppp3p1/7p/n2p1p2/3q2b1/P4PP1/1PQN2P1/1B2RK1R w - - 0 19,f3g4 f5g4 d2f3 d4c4 f1f2 c4c2,2261,84,86,605,advantage discoveredAttack long middlegame,https://lichess.org/PyrEMBG0#37,Queen's Pawn Game
01zZz,rn2k2r/pbpp1pbp/1pq3p1/3NP3/4N3/3QB3/PPP2PPP/R4RK1 w kq - 6 13,f2f3 c6d5 e4f6 g7f6 d3d5 b7d5,1272,75,91,978,advantage long middlegame,https://lichess.org/w6quE3jd#25,Center Game
01zbX,2rq1rk1/1p2bppp/p3p3/5b2/1n2N3/1P3NP1/PB3PBP/2RQ1RK1 b - - 0 15,f5e4 c1c8 d8c8 d1d4,1761,77,88,295,advantage opening short,https://lichess.org/VUIgD5Ji/black#30,English Opening
01zkP,r3kb1r/pp2nppp/3pq3/4n1N1/2p1P3/2P2Q2/PP1P2PP/RNB2RK1 w kq - 2 14,f3f7 e6f7 g5f7 e5f7,1905,76,69,74,advantage middlegame short,https://lichess.org/m8ZQyo75#27,Sicilian Defense
020Xh,r1b1k2r/pppp1ppp/6n1/3Pp3/1bP1P3/2N1BPP1/PPQ1B1P1/R4KNq b kq - 1 11,d7d6 c2a4 c8d7 a4b4,992,82,89,837,advantage fork middlegame short,https://lichess.org/x0KpdygS/black#22,Mexican Defense
020eU,r2qk2r/pbppnppp/8/2b1p3/8/2PB3N/2PP1PPP/R1BQK2R b KQkq - 0 9,e8g8 d3h7 g8h7 d1h5 h7g8 h3g5,1858,79,95,3073,advantage attraction kingsideAttack long opening sacrifice,https://lichess.org/tAzbuJIF/black#18,King's Pawn Game
0212b,r3kb1r/ppp2p1p/5Q2/4p3/2B1P3/3P3P/P1P3PK/1q6 b kq - 0 15,b1c2 c4f7 e8d7 f6e6 d7d8 e6e8,1960,76,92,4294,attackingF2F7 endgame long mate mateIn3,https://lichess.org/KtIFFQg0/black#30,King's Gambit
0216j,r2qr1k1/1pp1bpp1/p6p/3n4/2Bn1Q1B/2NP3P/PPP2P2/2KR3R w - - 0 17,c3d5 d4e2 c1b1 e2f4,1357,76,75,88,crushing fork middlegame short,https://lichess.org/y2tcvddV#33,Four Knights Game
0217e,1rb1k2r/b5p1/p2pPp1p/qp1n4/7N/1P6/P4PPP/R1BQR1K1 w k - 0 19,d1d5 a5e1,529,96,86,1119,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/YaZroWoF#37,Italian Game
021Bk,r2q1rk1/1pp1bpp1/4p2p/p2nNb2/P2P4/1BP4P/1P2QPP1/R1B1R1K1 b - - 1 15,c7c5 g2g4 f5h7 e5f7 f8f7 e2e6,2196,83,82,82,advantage capturingDefender discoveredAttack long middlegame,https://lichess.org/tUnyiZV8/black#30,Scandinavian Defense
021Dc,r2q1rk1/pbp2pbn/1p1pp1p1/n5P1/3BP3/P1NP3Q/BPP2PP1/R3K2R b KQ - 2 14,h7g5 h3h8 g7h8 h1h8,1572,78,94,2182,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/qS4iIfTa/black#28,Modern Defense
021Lo,r2qk2r/pp2bppp/2n5/3Bp3/6b1/2P2N2/P4PPP/R1BQ1RK1 w kq - 1 13,d5f7 e8f7 f3g5 e7g5,768,87,88,291,crushing hangingPiece middlegame short,https://lichess.org/PXaz6KFQ#25,Sicilian Defense
021y5,r1b2rk1/pp1q1ppp/2n5/3pB3/2pP4/4P3/PPB2PPP/R2Q1RK1 w - - 1 15,f2f4 f7f6 d1h5 g7g6,2010,75,86,89,advantage middlegame short,https://lichess.org/8eWfYlcv#29,Queen's Gambit Declined
022HT,r3k2r/ppp1qppp/2np4/2b1p3/2P1P1b1/3P1N2/PP2BPPP/R1BQK2R b KQkq - 2 8,c6d4 f3d4 c5d4 e2g4,1290,76,94,9505,advantage discoveredAttack middlegame short,https://lichess.org/DxRz4P05/black#16,English Opening
022Py,rnbq1r2/pp2b2k/2p1p2p/3pN3/2PPp1Q1/1P2P1P1/P4PBP/R4RK1 b - - 2 13,f8g8 g2e4 d5e4 g4e4 h7h8 e5f7 h8g7 f7d8,1528,85,69,100,advantage fork middlegame veryLong,https://lichess.org/XC1ky6QQ/black#26,Dutch Defense
022dV,r2q1rk1/ppp2ppp/5b2/4N3/1n1P2Q1/2N5/PP4PP/R1B2RK1 w - - 7 15,c3e4 d8d4 g1h1 f6e5,1900,77,93,2945,advantage fork opening short,https://lichess.org/9AqBbwcG#29,"King's Gambit Declined: Falkbeer Countergambit, Pickler Gambit"
022yi,rn3rk1/1bp2ppp/p3pb2/3q4/3P4/2P5/P1B1NPPP/R1BQ1RK1 w - - 3 14,d1d3 d5g2,516,106,86,187,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/IUCyteif#27,Queen's Gambit Accepted
023RO,r1bq1rk1/pp1n2pp/2pb4/3pNp2/3PnB2/2NBP3/PP3PPP/R2Q1RK1 w - - 9 11,e5c6 b7c6 d3e4 d6f4,2016,140,76,32,advantage hangingPiece opening short,https://lichess.org/P7o6WbyA#21,Semi-Slav Defense
023WK,r1bqkbr1/pp2np1N/2np2pp/4B3/4P3/8/PPP2PPP/RN1QKB1R b KQq - 0 10,c6e5 h7f6,1438,84,76,71,mate mateIn1 oneMove opening,https://lichess.org/TzIaiLVx/black#20,Sicilian Defense
023wk,r1b1kb1r/pp2pppp/1qnp4/6B1/3NP1n1/2N5/PPP2PPP/R2QKB1R w KQkq - 6 8,d4b3 b6f2,846,79,100,117,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/n0dcS3Wl#15,Sicilian Defense
023zD,1r3rk1/p1p1bppp/3q1n2/1Qn5/8/2N2NP1/PP1PPP1P/R1B1K2R w KQ - 5 13,b5c4 b8b4 c4b4 c5d3 e2d3 d6b4,1792,75,92,1081,advantage attraction discoveredAttack long middlegame sacrifice,https://lichess.org/hmyx5nib#25,Hungarian Opening
024l0,2r2rk1/pb2qpp1/1p2pn1p/4N1P1/3P1P2/2PB4/P3Q2P/R4RK1 b - - 0 17,h6g5 f4g5 f6e4 d3e4 b7e4 e2e4,1438,97,82,31,crushing long master middlegame,https://lichess.org/Gwh84Mz0/black#34,Caro-Kann Defense
